Label;Comment;;;;;
;When I listen to Donald Trump talk I don't believe anything he says.;;;;;
;Over 500k homeless. Wages well below what they should be. Pharmaceutical/ medical field bloated and unnecessarily overgrown. Build the wall, sort out the illegals. Require police to wear uniform cameras. Do NOT encourage police violence on anyone. Do NOT comment on court cases. Draw down ALL foreign deployments. Obviate ALL foreign aid.;;;;;
;Maybe a good speech......but he didnt write it.;;;;;
;That's some weird shit;;;;;
;Why do I have to deal with this fucking idiot?;;;;;
;"President Trump Told the D.C. Swamp right to their globalist faces, ""we the people"" voted against you by rejecting Hillary Clinton. , ";;;;;
;TJ KIRK FOR PRESIDENT!!!;;;;;
;Rand Paul Troll him 11:57;;;;;
;God's man for the hour...like it or not.;;;;;
;he's been in there for one year and so far he's doing an okay job;;;;;
;I very like Donal Trump-he is a strong man.;;;;;
;So grateful to be able to call him my President. 8 years, baby!;;;;;
;obama looks like he is eating crow. i know what i would be saying to myself if i were him. should have kept my mouth shut at that dinner when i dared trump to run. i wonder does he blame himself at all for trump. could he be the one who gave us trump. thanks a lot obama.;;;;;
;I think it's pretty solid at this point that any city failing in America is because of progressive policies...;;;;;
;One of the greatest days in our history finally a man who will change our path for the better and honor God at the same time.;;;;;
;Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump! Trump!;;;;;
